year,homeTeam,awayTeam,homeGoals,awayGoals,result,homeWinProb,drawProb,awayWinProb,outcomeProb
2012,Fulham,Norwich,2,1,H,0.5576,0.2528,0.1896,0.5576
2012,Man City,Sunderland,3,3,D,0.7756,0.1456,0.0789,0.1456
2012,QPR,Arsenal,2,1,H,0.172,0.2253,0.6027,0.172
2012,Wigan,Stoke,2,0,H,0.3616,0.2926,0.3458,0.3616
2012,Wolves,Bolton,2,3,A,0.4135,0.2797,0.3068,0.3068
2012,Newcastle,Liverpool,2,0,H,0.3282,0.278,0.3938,0.3282
2012,Tottenham,Swansea,3,1,H,0.6776,0.2108,0.1116,0.6776
2012,Blackburn,Man United,0,2,A,0.1051,0.1992,0.6957,0.6957
2012,Swansea,Newcastle,0,2,A,0.3938,0.278,0.3282,0.3282
2012,Bolton,Fulham,0,3,A,0.3659,0.2882,0.3459,0.3459
2012,Chelsea,Wigan,2,1,H,0.7619,0.1587,0.0794,0.7619
2012,Liverpool,Aston Villa,1,1,D,0.6559,0.2181,0.1259,0.2181
2012,Norwich,Everton,2,2,D,0.3165,0.2878,0.3957,0.2878
2012,Stoke,Wolves,2,1,H,0.6045,0.2373,0.1582,0.6045
2012,Sunderland,Tottenham,0,0,D,0.2881,0.2797,0.4322,0.2797
2012,West Brom,Blackburn,3,0,H,0.498,0.2642,0.2378,0.498
2012,Arsenal,Man City,1,0,H,0.3938,0.278,0.3282,0.3938
2012,Man United,QPR,2,0,H,0.8104,0.1264,0.0632,0.8104
2012,Aston Villa,Stoke,1,1,D,0.4322,0.2881,0.2797,0.2881
2012,Everton,Sunderland,4,0,H,0.5183,0.271,0.2108,0.5183
2012,Fulham,Chelsea,1,1,D,0.2706,0.2785,0.4509,0.2785
2012,Newcastle,Bolton,2,0,H,0.6176,0.225,0.1575,0.6176
2012,Tottenham,Norwich,1,2,A,0.7397,0.1735,0.0868,0.0868
2012,Blackburn,Liverpool,2,3,A,0.2706,0.2785,0.4509,0.4509
2012,Man City,West Brom,4,0,H,0.7556,0.1717,0.0727,0.7556
2012,QPR,Swansea,3,0,H,0.4509,0.2785,0.2706,0.4509
2012,Wigan,Man United,1,0,H,0.1051,0.1992,0.6957,0.1051
2012,Wolves,Arsenal,0,3,A,0.1348,0.2097,0.6554,0.6554
2012,Norwich,Man City,1,6,A,0.1575,0.225,0.6176,0.6176
2012,Sunderland,Wolves,0,0,D,0.6298,0.2249,0.1453,0.2249
2012,Swansea,Blackburn,3,0,H,0.4943,0.2697,0.236,0.4943
2012,West Brom,QPR,1,0,H,0.4509,0.2785,0.2706,0.4509
2012,Man United,Aston Villa,4,0,H,0.7803,0.1465,0.0732,0.7803
2012,Arsenal,Wigan,1,2,A,0.7619,0.1587,0.0794,0.0794
2012,Arsenal,Chelsea,0,0,D,0.4737,0.2632,0.2632,0.2632
2012,Aston Villa,Sunderland,0,0,D,0.414,0.2885,0.2975,0.2885
2012,Blackburn,Norwich,2,0,H,0.4509,0.2785,0.2706,0.4509
2012,Bolton,Swansea,1,1,D,0.4322,0.2881,0.2797,0.2881
2012,Fulham,Wigan,2,1,H,0.498,0.2642,0.2378,0.498
2012,Newcastle,Stoke,3,0,H,0.5718,0.2546,0.1736,0.5718
2012,QPR,Tottenham,1,0,H,0.2378,0.2642,0.498,0.2378
2012,Liverpool,West Brom,0,1,A,0.6559,0.2181,0.1259,0.1259
2012,Man United,Everton,4,4,D,0.7256,0.1887,0.0858,0.1887
2012,Wolves,Man City,0,2,A,0.0789,0.1456,0.7756,0.7756
2012,Aston Villa,Bolton,1,2,A,0.4943,0.2697,0.236,0.236
2012,Everton,Fulham,4,0,H,0.5183,0.271,0.2108,0.5183
2012,Norwich,Liverpool,0,3,A,0.2489,0.2782,0.4729,0.4729
2012,Stoke,Arsenal,1,1,D,0.2189,0.2633,0.5179,0.2633
2012,Sunderland,Bolton,2,2,D,0.4751,0.2715,0.2534,0.2715
2012,Swansea,Wolves,4,4,D,0.6181,0.2364,0.1455,0.2364
2012,West Brom,Aston Villa,0,0,D,0.4509,0.2785,0.2706,0.2785
2012,Wigan,Newcastle,4,0,H,0.3397,0.2798,0.3805,0.3397
2012,Chelsea,QPR,6,1,H,0.6776,0.2108,0.1116,0.6776
2012,Tottenham,Blackburn,2,0,H,0.6935,0.1886,0.1179,0.6935
2012,Man City,Man United,1,0,H,0.4509,0.2706,0.2785,0.4509
2012,Liverpool,Fulham,0,1,A,0.5884,0.2383,0.1733,0.1733
2012,Stoke,Everton,1,1,D,0.3444,0.2914,0.3642,0.2914
2012,Bolton,Tottenham,1,4,A,0.2378,0.2642,0.498,0.498
2012,Chelsea,Newcastle,0,2,A,0.634,0.2196,0.1463,0.1463
2012,Arsenal,Norwich,3,3,D,0.7756,0.1456,0.0789,0.1456
2012,Aston Villa,Tottenham,1,1,D,0.2265,0.2537,0.5198,0.2537
2012,Bolton,West Brom,2,2,D,0.4751,0.2715,0.2534,0.2715
2012,Fulham,Sunderland,2,1,H,0.5179,0.2633,0.2189,0.5179
2012,Man United,Swansea,2,0,H,0.8091,0.1352,0.0557,0.8091
2012,Newcastle,Man City,0,2,A,0.1907,0.2384,0.5709,0.5709
2012,QPR,Stoke,1,0,H,0.5198,0.2537,0.2265,0.5198
2012,Wolves,Everton,0,0,D,0.1896,0.2528,0.5576,0.2528
2012,Blackburn,Wigan,0,1,A,0.397,0.2722,0.3308,0.3308
2012,Liverpool,Chelsea,4,1,H,0.4509,0.2706,0.2785,0.4509
2012,Chelsea,Blackburn,2,1,H,0.7319,0.173,0.0951,0.7319
2012,Everton,Newcastle,3,1,H,0.4318,0.2714,0.2968,0.4318
2012,Man City,QPR,3,2,H,0.8439,0.106,0.0502,0.8439
2012,Norwich,Aston Villa,2,0,H,0.4303,0.2784,0.2913,0.4303
2012,Stoke,Bolton,2,2,D,0.399,0.2713,0.3297,0.2713
2012,Sunderland,Man United,0,1,A,0.1348,0.2097,0.6554,0.6554
2012,Swansea,Liverpool,1,0,H,0.2785,0.2706,0.4509,0.2785
2012,Tottenham,Fulham,2,0,H,0.6776,0.2108,0.1116,0.6776
2012,West Brom,Arsenal,2,3,A,0.1907,0.2384,0.5709,0.5709
2012,Wigan,Wolves,3,2,H,0.6045,0.2373,0.1582,0.6045
2011,Aston Villa,West Ham,3,0,H,0.4748,0.2878,0.2374,0.4748
2011,Blackburn,Everton,1,0,H,0.3291,0.2917,0.3792,0.3291
2011,Bolton,Fulham,0,0,D,0.4322,0.2881,0.2797,0.2881
2011,Chelsea,West Brom,6,0,H,0.8091,0.1352,0.0557,0.8091
2011,Sunderland,Birmingham,2,2,D,0.4505,0.2867,0.2628,0.2867
2011,Tottenham,Man City,0,0,D,0.3957,0.2878,0.3165,0.2878
2011,Wigan,Blackpool,0,4,A,0.5183,0.271,0.2108,0.2108
2011,Wolves,Stoke,2,1,H,0.4121,0.2917,0.2962,0.4121
2011,Liverpool,Arsenal,1,1,D,0.3792,0.2917,0.3291,0.2917
2011,Man United,Newcastle,3,0,H,0.763,0.1734,0.0636,0.763
2011,Arsenal,Blackpool,6,0,H,0.8139,0.136,0.0501,0.8139
2011,Birmingham,Blackburn,2,1,H,0.4303,0.2913,0.2784,0.4303
2011,Everton,Wolves,1,1,D,0.6292,0.236,0.1348,0.236
2011,Stoke,Tottenham,1,2,A,0.2797,0.2881,0.4322,0.4322
2011,West Brom,Sunderland,1,0,H,0.3792,0.2917,0.3291,0.3792
2011,West Ham,Bolton,1,3,A,0.4212,0.2872,0.2916,0.2916
2011,Wigan,Chelsea,0,6,A,0.0633,0.1583,0.7784,0.7784
2011,Fulham,Man United,2,2,D,0.1582,0.2373,0.6045,0.2373
2011,Newcastle,Aston Villa,6,0,H,0.2962,0.2917,0.4121,0.2962
2011,Man City,Liverpool,3,0,H,0.4,0.2929,0.3071,0.4
2011,Blackburn,Arsenal,1,2,A,0.1582,0.2373,0.6045,0.6045
2011,Blackpool,Fulham,2,2,D,0.2962,0.2917,0.4121,0.2917
2011,Chelsea,Stoke,2,0,H,0.8535,0.1053,0.0412,0.8535
2011,Man United,West Ham,3,0,H,0.8316,0.1185,0.0499,0.8316
2011,Tottenham,Wigan,0,1,A,0.7613,0.1655,0.0732,0.0732
2011,Wolves,Newcastle,1,1,D,0.3962,0.2971,0.3067,0.2971
2011,Aston Villa,Everton,1,0,H,0.3792,0.2917,0.3291,0.3792
2011,Bolton,Birmingham,2,2,D,0.4505,0.2867,0.2628,0.2867
2011,Liverpool,West Brom,1,0,H,0.7784,0.1583,0.0633,0.7784
2011,Sunderland,Man City,1,0,H,0.2108,0.271,0.5183,0.2108
2011,Arsenal,Bolton,4,1,H,0.7556,0.1717,0.0727,0.7556
2011,Everton,Man United,3,3,D,0.2255,0.2786,0.4959,0.2786
2011,Fulham,Wolves,2,1,H,0.5183,0.271,0.2108,0.5183
2011,Man City,Blackburn,1,1,D,0.7148,0.1901,0.0951,0.1901
2011,Newcastle,Blackpool,0,2,A,0.6045,0.2373,0.1582,0.1582
2011,West Brom,Tottenham,1,1,D,0.2538,0.2929,0.4533,0.2929
2011,West Ham,Chelsea,1,3,A,0.0951,0.1901,0.7148,0.7148
2011,Wigan,Sunderland,1,1,D,0.3792,0.2917,0.3291,0.2917
2011,Birmingham,Liverpool,0,0,D,0.3067,0.2971,0.3962,0.2971
2011,Stoke,Aston Villa,2,1,H,0.3792,0.2917,0.3291,0.3792
2011,Aston Villa,Bolton,1,1,D,0.5263,0.2632,0.2105,0.2632
2011,Blackburn,Fulham,1,1,D,0.4748,0.2878,0.2374,0.2878
2011,Everton,Newcastle,0,1,A,0.5875,0.2538,0.1586,0.1586
2011,Stoke,West Ham,1,1,D,0.4959,0.2786,0.2255,0.2786
2011,Sunderland,Arsenal,1,1,D,0.173,0.2572,0.5698,0.2572
2011,Tottenham,Wolves,3,1,H,0.6776,0.2108,0.1116,0.6776
2011,West Brom,Birmingham,3,1,H,0.4212,0.2872,0.2916,0.4212
2011,Chelsea,Blackpool,4,0,H,0.8587,0.105,0.0363,0.8587
2011,Man United,Liverpool,3,2,H,0.5572,0.2706,0.1722,0.5572
2011,Wigan,Man City,0,2,A,0.1894,0.2631,0.5475,0.5475
2011,Arsenal,West Brom,2,3,A,0.7784,0.1583,0.0633,0.0633
2011,Birmingham,Wigan,0,0,D,0.5183,0.271,0.2108,0.271
2011,Blackpool,Blackburn,1,2,A,0.2962,0.2917,0.4121,0.4121
2011,Fulham,Everton,0,0,D,0.3442,0.2958,0.3599,0.2958
2011,Liverpool,Sunderland,2,2,D,0.6559,0.2181,0.1259,0.2181
2011,Man City,Chelsea,1,0,H,0.2628,0.2867,0.4505,0.2628
2011,West Ham,Tottenham,1,0,H,0.2706,0.2785,0.4509,0.2706
2011,Bolton,Man United,2,2,D,0.127,0.2381,0.6349,0.2381
2011,Newcastle,Stoke,1,2,A,0.4959,0.2786,0.2255,0.2255
2011,Wolves,Aston Villa,1,2,A,0.3291,0.2917,0.3792,0.3792
2011,Birmingham,Everton,0,2,A,0.3307,0.3072,0.3621,0.3621
2011,Stoke,Blackburn,1,0,H,0.4229,0.2973,0.2798,0.4229
2011,Sunderland,Man United,0,0,D,0.1892,0.2703,0.5405,0.2703
2011,Tottenham,Aston Villa,2,1,H,0.4943,0.2697,0.236,0.4943
2011,West Brom,Bolton,1,1,D,0.4533,0.2929,0.2538,0.2929
2011,West Ham,Fulham,1,1,D,0.4212,0.2916,0.2872,0.2916
2011,Wigan,Wolves,2,0,H,0.4212,0.2916,0.2872,0.4212
2011,Chelsea,Arsenal,2,0,H,0.5475,0.2631,0.1894,0.5475
2011,Liverpool,Blackpool,1,2,A,0.7148,0.1901,0.0951,0.0951
2011,Man City,Newcastle,2,1,H,0.6538,0.2354,0.1108,0.6538
2011,Arsenal,Birmingham,2,1,H,0.7397,0.1735,0.0868,0.7397
2011,Aston Villa,Chelsea,0,0,D,0.1894,0.2631,0.5475,0.2631
2011,Bolton,Stoke,2,1,H,0.4318,0.2968,0.2714,0.4318
2011,Fulham,Tottenham,1,2,A,0.3291,0.2917,0.3792,0.3792
2011,Man United,West Brom,2,2,D,0.7567,0.1645,0.0788,0.1645
2011,Newcastle,Wigan,2,2,D,0.5183,0.271,0.2108,0.271
2011,Wolves,West Ham,1,1,D,0.4229,0.2973,0.2798,0.2973
2011,Blackpool,Man City,2,3,A,0.1733,0.2383,0.5884,0.5884
2011,Everton,Liverpool,2,0,H,0.3939,0.2909,0.3152,0.3939
2011,Blackburn,Sunderland,0,0,D,0.4505,0.2867,0.2628,0.2867
2011,Birmingham,Blackpool,2,0,H,0.5179,0.2633,0.2189,0.5179
2011,Chelsea,Wolves,2,0,H,0.8386,0.1115,0.0499,0.8386
2011,Sunderland,Aston Villa,1,0,H,0.3939,0.2909,0.3152,0.3939
2011,Tottenham,Everton,1,1,D,0.4533,0.2929,0.2538,0.2929
2011,West Brom,Fulham,2,1,H,0.4303,0.2913,0.2784,0.4303
2011,West Ham,Newcastle,1,2,A,0.4,0.2929,0.3071,0.3071
2011,Wigan,Bolton,1,1,D,0.4,0.2929,0.3071,0.2929
2011,Liverpool,Blackburn,2,1,H,0.5658,0.2625,0.1718,0.5658
2011,Man City,Arsenal,0,3,A,0.3783,0.2956,0.3261,0.3261
2011,Stoke,Man United,1,2,A,0.1736,0.2546,0.5718,0.5718
2011,Arsenal,West Ham,1,0,H,0.8091,0.1352,0.0557,0.8091
2011,Blackburn,Chelsea,1,2,A,0.1259,0.2181,0.6559,0.6559
2011,Everton,Stoke,1,0,H,0.6023,0.2522,0.1455,0.6023
2011,Fulham,Wigan,2,0,H,0.4959,0.2786,0.2255,0.4959
2011,Man United,Tottenham,2,0,H,0.6045,0.2373,0.1582,0.6045
2011,Wolves,Man City,2,1,H,0.1725,0.2791,0.5484,0.1725
2011,Aston Villa,Birmingham,0,0,D,0.5263,0.2632,0.2105,0.2632
2011,Bolton,Liverpool,0,1,A,0.2784,0.2913,0.4303,0.4303
2011,Newcastle,Sunderland,5,1,H,0.4318,0.2968,0.2714,0.4318
2011,Blackpool,West Brom,2,1,H,0.3276,0.2923,0.38,0.3276
2011,Birmingham,West Ham,2,2,D,0.4959,0.2786,0.2255,0.2786
2011,Blackburn,Wigan,2,1,H,0.5263,0.2632,0.2105,0.5263
2011,Blackpool,Everton,2,2,D,0.2105,0.2632,0.5263,0.2632
2011,Bolton,Tottenham,4,2,H,0.3165,0.2878,0.3957,0.3165
2011,Fulham,Aston Villa,1,1,D,0.4303,0.2913,0.2784,0.2913
2011,Man United,Wolves,2,1,H,0.7784,0.1583,0.0633,0.7784
2011,Sunderland,Stoke,2,0,H,0.4512,0.2961,0.2527,0.4512
2011,Arsenal,Newcastle,0,1,A,0.7397,0.1735,0.0868,0.0868
2011,Liverpool,Chelsea,2,0,H,0.2489,0.2782,0.4729,0.2489
2011,West Brom,Man City,0,2,A,0.2628,0.2867,0.4505,0.4505
2011,Stoke,Birmingham,3,2,H,0.4512,0.2961,0.2527,0.4512
2011,Tottenham,Sunderland,1,1,D,0.6181,0.2364,0.1455,0.2364
2011,Aston Villa,Blackpool,3,2,H,0.5875,0.2538,0.1586,0.5875
2011,Chelsea,Fulham,1,0,H,0.7908,0.146,0.0633,0.7908
2011,Everton,Bolton,1,1,D,0.5875,0.2538,0.1586,0.2538
2011,Man City,Man United,0,0,D,0.3616,0.2926,0.3458,0.2926
2011,Newcastle,Blackburn,1,2,A,0.4959,0.2786,0.2255,0.2255
2011,West Ham,West Brom,2,2,D,0.4121,0.2917,0.2962,0.2917
2011,Wigan,Liverpool,1,1,D,0.1987,0.2621,0.5392,0.2621
2011,Wolves,Arsenal,0,2,A,0.1718,0.2625,0.5658,0.5658
2011,Aston Villa,Man United,2,2,D,0.2105,0.2632,0.5263,0.2632
2011,Man City,Birmingham,0,0,D,0.6776,0.2108,0.1116,0.2108
2011,Newcastle,Fulham,0,0,D,0.4959,0.2786,0.2255,0.2786
2011,Stoke,Liverpool,2,0,H,0.2538,0.2929,0.4533,0.2538
2011,Tottenham,Blackburn,4,2,H,0.6043,0.2497,0.146,0.6043
2011,West Ham,Blackpool,0,0,D,0.498,0.2642,0.2378,0.2642
2011,Wigan,West Brom,1,0,H,0.3792,0.2917,0.3291,0.3792
2011,Wolves,Bolton,2,3,A,0.3962,0.3067,0.2971,0.2971
2011,Chelsea,Sunderland,0,3,A,0.7731,0.164,0.0629,0.0629
2011,Everton,Arsenal,1,2,A,0.2797,0.2881,0.4322,0.4322
2011,Arsenal,Tottenham,2,3,A,0.5884,0.2383,0.1733,0.1733
2011,Birmingham,Chelsea,1,0,H,0.1894,0.2631,0.5475,0.1894
2011,Blackpool,Wolves,2,1,H,0.3809,0.2885,0.3306,0.3809
2011,Bolton,Newcastle,5,1,H,0.4505,0.2867,0.2628,0.4505
2011,Liverpool,West Ham,3,0,H,0.6043,0.2497,0.146,0.6043
2011,Man United,Wigan,2,0,H,0.7784,0.1583,0.0633,0.7784
2011,West Brom,Stoke,0,3,A,0.4318,0.2968,0.2714,0.2714
2011,Blackburn,Aston Villa,2,0,H,0.414,0.293,0.293,0.414
2011,Fulham,Man City,1,4,A,0.2971,0.3067,0.3962,0.3962
2011,Sunderland,Everton,2,2,D,0.3648,0.2964,0.3388,0.2964
2011,Aston Villa,Arsenal,2,4,A,0.2797,0.2881,0.4322,0.4322
2011,Bolton,Blackpool,2,2,D,0.6027,0.2253,0.172,0.2253
2011,Everton,West Brom,1,4,A,0.6043,0.2497,0.146,0.146
2011,Fulham,Birmingham,1,1,D,0.4748,0.2878,0.2374,0.2878
2011,Man United,Blackburn,7,1,H,0.7556,0.1717,0.0727,0.7556
2011,Stoke,Man City,1,1,D,0.2784,0.2913,0.4303,0.2913
2011,West Ham,Wigan,3,1,H,0.4751,0.2715,0.2534,0.4751
2011,Wolves,Sunderland,3,2,H,0.3648,0.2964,0.3388,0.3648
2011,Newcastle,Chelsea,1,1,D,0.1894,0.2631,0.5475,0.2631
2011,Tottenham,Liverpool,2,1,H,0.4729,0.2782,0.2489,0.4729
2011,Arsenal,Fulham,2,1,H,0.739,0.1816,0.0794,0.739
2011,Birmingham,Tottenham,1,1,D,0.2706,0.2785,0.4509,0.2785
2011,Blackburn,Wolves,3,0,H,0.5475,0.2631,0.1894,0.5475
2011,Chelsea,Everton,1,1,D,0.6957,0.1992,0.1051,0.1992
2011,Man City,Bolton,1,0,H,0.6181,0.2364,0.1455,0.6181
2011,Wigan,Stoke,2,2,D,0.3442,0.2958,0.3599,0.2958
2011,Sunderland,West Ham,1,0,H,0.5183,0.271,0.2108,0.5183
2011,West Brom,Newcastle,3,1,H,0.4212,0.2872,0.2916,0.4212
2011,Liverpool,Aston Villa,3,0,H,0.5875,0.2538,0.1586,0.5875
2011,Aston Villa,West Brom,2,1,H,0.4505,0.2867,0.2628,0.4505
2011,Everton,Wigan,0,0,D,0.6818,0.2121,0.1061,0.2121
2011,Fulham,Sunderland,0,0,D,0.4303,0.2913,0.2784,0.2913
2011,Newcastle,Liverpool,3,1,H,0.2489,0.2782,0.4729,0.2489
2011,Stoke,Blackpool,0,1,A,0.5884,0.2383,0.1733,0.1733
2011,West Ham,Man City,1,3,A,0.2105,0.2632,0.5263,0.5263
2011,Bolton,Blackburn,2,1,H,0.4748,0.2878,0.2374,0.4748
2011,Tottenham,Chelsea,1,1,D,0.3403,0.2932,0.3665,0.2932
2011,Wolves,Birmingham,1,0,H,0.3939,0.2909,0.3152,0.3939
2011,Man United,Arsenal,1,0,H,0.4729,0.2782,0.2489,0.4729
2011,Blackburn,West Ham,1,1,D,0.5263,0.2632,0.2105,0.2632
2011,Sunderland,Bolton,1,0,H,0.4318,0.2968,0.2714,0.4318
2011,Man City,Everton,1,2,A,0.5475,0.2631,0.1894,0.1894
2011,Aston Villa,Tottenham,1,2,A,0.2975,0.2885,0.414,0.414
2011,Blackburn,Stoke,0,2,A,0.4103,0.2949,0.2949,0.2949
2011,Bolton,West Brom,2,0,H,0.4533,0.2929,0.2538,0.4533
2011,Fulham,West Ham,1,3,A,0.4959,0.2786,0.2255,0.2255
2011,Man United,Sunderland,2,0,H,0.7397,0.1735,0.0868,0.7397
2011,Newcastle,Man City,1,3,A,0.2903,0.2903,0.4194,0.4194
2011,Wolves,Wigan,1,2,A,0.4505,0.2867,0.2628,0.2628
2011,Arsenal,Chelsea,3,1,H,0.3599,0.2958,0.3442,0.3599
2011,Birmingham,Man United,1,1,D,0.1463,0.2196,0.634,0.2196
2011,Man City,Aston Villa,4,0,H,0.6567,0.2251,0.1182,0.6567
2011,Stoke,Fulham,0,2,A,0.5199,0.2798,0.2003,0.2003
2011,Sunderland,Blackpool,0,2,A,0.5875,0.2538,0.1586,0.1586
2011,Tottenham,Newcastle,2,0,H,0.6181,0.2364,0.1455,0.6181
2011,West Brom,Blackburn,1,3,A,0.5183,0.271,0.2108,0.2108
2011,West Ham,Everton,1,1,D,0.2798,0.2973,0.4229,0.2973
2011,Chelsea,Bolton,1,0,H,0.7397,0.1735,0.0868,0.7397
2011,Liverpool,Wolves,0,1,A,0.7148,0.1901,0.0951,0.0951
2011,Wigan,Arsenal,2,2,D,0.1453,0.2249,0.6298,0.2249
2011,Birmingham,Arsenal,0,3,A,0.1718,0.2625,0.5658,0.5658
2011,Liverpool,Bolton,2,1,H,0.5576,0.2528,0.1896,0.5576
2011,Man City,Blackpool,1,0,H,0.7334,0.172,0.0946,0.7334
2011,Stoke,Everton,2,0,H,0.3599,0.2958,0.3442,0.3599
2011,Sunderland,Blackburn,3,0,H,0.5183,0.271,0.2108,0.5183
2011,Tottenham,Fulham,1,0,H,0.6776,0.2108,0.1116,0.6776
2011,West Brom,Man United,1,2,A,0.1575,0.225,0.6176,0.6176
2011,West Ham,Wolves,2,0,H,0.4729,0.2782,0.2489,0.4729
2011,Chelsea,Aston Villa,3,3,D,0.7556,0.1717,0.0727,0.1717
2011,Wigan,Newcastle,0,1,A,0.3783,0.2956,0.3261,0.3261
2011,Blackpool,Birmingham,1,2,A,0.414,0.293,0.293,0.293
2011,Fulham,West Brom,3,0,H,0.4303,0.2913,0.2784,0.4303
2011,Man United,Stoke,2,1,H,0.7567,0.1645,0.0788,0.7567
2011,Arsenal,Man City,0,0,D,0.498,0.2642,0.2378,0.2642
2011,Aston Villa,Sunderland,0,1,A,0.4303,0.2913,0.2784,0.2784
2011,Blackburn,Liverpool,3,1,H,0.2784,0.2913,0.4303,0.2784
2011,Bolton,Wigan,1,1,D,0.5475,0.2631,0.1894,0.2631
2011,Everton,Tottenham,2,1,H,0.3616,0.2926,0.3458,0.3616
2011,Newcastle,West Ham,5,0,H,0.5179,0.2633,0.2189,0.5179
2011,Wolves,Chelsea,1,0,H,0.1182,0.2251,0.6567,0.1182
2011,Blackpool,Liverpool,2,1,H,0.2498,0.2532,0.497,0.2498
2011,Chelsea,Blackburn,2,0,H,0.7397,0.1735,0.0868,0.7397
2011,Man City,Wolves,4,3,H,0.7148,0.1901,0.0951,0.7148
2011,Stoke,Bolton,2,0,H,0.4533,0.2929,0.2538,0.4533
2011,West Brom,Blackpool,3,2,H,0.5263,0.2632,0.2105,0.5263
2011,West Ham,Arsenal,0,3,A,0.1582,0.2373,0.6045,0.6045
2011,Wigan,Fulham,1,1,D,0.3792,0.2917,0.3291,0.2917
2011,Birmingham,Aston Villa,1,1,D,0.3962,0.2971,0.3067,0.2971
2011,Liverpool,Everton,2,2,D,0.4318,0.2968,0.2714,0.2968
2011,Sunderland,Newcastle,1,1,D,0.4303,0.2913,0.2784,0.2913
2011,Tottenham,Man United,0,0,D,0.3306,0.2885,0.3809,0.2885
2011,Arsenal,Wigan,3,0,H,0.7908,0.146,0.0633,0.7908
2011,Aston Villa,Man City,1,0,H,0.2706,0.2785,0.4509,0.2706
2011,Blackpool,Sunderland,1,2,A,0.3792,0.2917,0.3291,0.3291
2011,Everton,West Ham,2,2,D,0.6349,0.2381,0.127,0.2381
2011,Fulham,Stoke,2,0,H,0.4318,0.2968,0.2714,0.4318
2011,Man United,Birmingham,5,0,H,0.7908,0.146,0.0633,0.7908
2011,Newcastle,Tottenham,1,1,D,0.2706,0.2785,0.4509,0.2785
2011,Wolves,Liverpool,0,3,A,0.2798,0.2973,0.4229,0.4229
2011,Blackburn,West Brom,2,0,H,0.4212,0.2872,0.2916,0.4212
2011,Bolton,Chelsea,0,4,A,0.1586,0.2538,0.5875,0.5875
2011,Blackpool,Man United,2,3,A,0.1179,0.1886,0.6935,0.6935
2011,Wigan,Aston Villa,1,2,A,0.2962,0.2917,0.4121,0.4121
2011,Liverpool,Fulham,1,0,H,0.6168,0.2484,0.1348,0.6168
2011,Arsenal,Everton,2,1,H,0.6776,0.2108,0.1116,0.6776
2011,Man United,Aston Villa,3,1,H,0.7112,0.1892,0.0996,0.7112
2011,Sunderland,Chelsea,2,4,A,0.1718,0.2625,0.5658,0.5658
2011,West Brom,Wigan,2,2,D,0.5475,0.2631,0.1894,0.2631
2011,Birmingham,Man City,2,2,D,0.2108,0.271,0.5183,0.271
2011,Blackburn,Tottenham,0,1,A,0.2913,0.2784,0.4303,0.4303
2011,Blackpool,West Ham,1,3,A,0.3977,0.2868,0.3155,0.3155
2011,Bolton,Wolves,1,0,H,0.5183,0.271,0.2108,0.5183
2011,Fulham,Newcastle,1,0,H,0.4505,0.2867,0.2628,0.4505
2011,Liverpool,Stoke,2,0,H,0.5875,0.2538,0.1586,0.5875
2011,Aston Villa,Fulham,2,2,D,0.4959,0.2786,0.2255,0.2786
2011,Everton,Blackpool,5,3,H,0.6554,0.2097,0.1348,0.6554
2011,Man City,West Brom,3,0,H,0.6776,0.2108,0.1116,0.6776
2011,Newcastle,Arsenal,4,4,D,0.1907,0.2384,0.5709,0.2384
2011,Stoke,Sunderland,3,2,H,0.4512,0.2961,0.2527,0.4512
2011,Tottenham,Bolton,2,1,H,0.6045,0.2373,0.1582,0.6045
2011,Wigan,Blackburn,4,3,H,0.38,0.2923,0.3276,0.38
2011,Wolves,Man United,2,1,H,0.1116,0.2108,0.6776,0.1116
2011,Chelsea,Liverpool,0,1,A,0.5884,0.2383,0.1733,0.1733
2011,West Ham,Birmingham,0,1,A,0.4751,0.2715,0.2534,0.2534
2011,Arsenal,Wolves,2,0,H,0.7784,0.1583,0.0633,0.7784
2011,Birmingham,Stoke,1,0,H,0.3783,0.2956,0.3261,0.3783
2011,Blackburn,Newcastle,0,0,D,0.4509,0.2785,0.2706,0.2785
2011,Blackpool,Aston Villa,1,1,D,0.2913,0.2784,0.4303,0.2784
2011,Liverpool,Wigan,1,1,D,0.6957,0.1992,0.1051,0.1992
2011,Man United,Man City,2,1,H,0.5475,0.2631,0.1894,0.5475
2011,Sunderland,Tottenham,1,2,A,0.3444,0.2914,0.3642,0.3642
2011,West Brom,West Ham,3,3,D,0.498,0.2642,0.2378,0.2642
2011,Bolton,Everton,2,0,H,0.3444,0.2914,0.3642,0.3444
2011,Fulham,Chelsea,0,0,D,0.1894,0.2631,0.5475,0.2631
2011,Birmingham,Newcastle,0,2,A,0.3648,0.2964,0.3388,0.3388
2011,West Brom,Wolves,1,1,D,0.5114,0.2783,0.2103,0.2783
2011,Blackpool,Tottenham,3,1,H,0.2378,0.2642,0.498,0.2378
2011,Arsenal,Stoke,1,0,H,0.7259,0.1797,0.0944,0.7259
2011,Aston Villa,Blackburn,4,1,H,0.5475,0.2631,0.1894,0.5475
2011,Everton,Sunderland,2,0,H,0.5475,0.2631,0.1894,0.5475
2011,Newcastle,Bolton,1,1,D,0.4533,0.2929,0.2538,0.2929
2011,Wigan,Man United,0,4,A,0.1455,0.2364,0.6181,0.6181
2011,Wolves,Blackpool,4,0,H,0.5179,0.2633,0.2189,0.5179
2011,Man City,Fulham,1,1,D,0.6349,0.2381,0.127,0.2381
